first_author,effect_size_ID,study_ID,year_published,citation,journal,domain,taxa,common_name,scientific_name,scientific_name_OTL,development_stage,sex,includes_body_size,body_size,size unit,pop_source,temperature,BPA,BPA_unit,corrected_dose,time,time_day,trait,hierarchy,response,response_unit,mean_control,sd_control,se_control,n_control,mean_treat,sd_treat,se_treat,n_treat,mean_c_1,mean_t_1,lnRR,lnRR_direct,lnRR_variance,notes,Link
Yaghoobi,1913,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,21 days,21,Cardiovascular,Cellular,Haematocrit,%,23.5,1,0.5,4,20.66,1.14,0.57,4,24.5,21.66,-0.123205876,-0.123205876,0.025204082,,
Yaghoobi,1914,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,21 days,21,Cardiovascular,Cellular,Haematocrit,%,23.5,1,0.5,4,19.33,2,1,4,24.5,20.33,-0.18657549,-0.18657549,0.059392473,,
Yaghoobi,1915,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,14 days,14,Cardiovascular,Macromolecules,Haemoglobin,g dl,8.02,0.16,0.08,4,7.96,0.78,0.39,4,9.02,8.96,-0.006674107,-0.006674107,0.017684981,,
Yaghoobi,1916,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,14 days,14,Cardiovascular,Macromolecules,Haemoglobin,g dl,8.02,0.16,0.08,4,7.28,0.44,0.22,4,9.02,8.28,-0.085601366,-0.085601366,0.006554945,,
Yaghoobi,1917,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,14 days,14,Cardiovascular,Macromolecules,Haemoglobin,g dl,8.02,0.16,0.08,4,6.69,0.44,0.22,4,9.02,7.69,-0.159523551,-0.159523551,0.007003423,,
Yaghoobi,1918,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,14 days,14,Cardiovascular,Macromolecules,Haemoglobin,g dl,8.02,0.16,0.08,4,5.43,0.52,0.26,4,9.02,6.43,-0.338469796,-0.338469796,0.011222754,,
Yaghoobi,1919,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,21 days,21,Cardiovascular,Macromolecules,Haemoglobin,g dl,7,1.58,0.79,4,6.67,1.54,0.77,4,8,7.67,-0.042124926,-0.042124926,0.155313673,,
Yaghoobi,1920,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,21 days,21,Cardiovascular,Macromolecules,Haemoglobin,g dl,7,1.58,0.79,4,6.5,2.14,1.07,4,8,7.5,-0.064538521,-0.064538521,0.230665833,,
Yaghoobi,1921,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,21 days,21,Cardiovascular,Macromolecules,Haemoglobin,g dl,7,1.58,0.79,4,6.07,0.3,0.15,4,8,7.07,-0.123581062,-0.123581062,0.081194961,,
Yaghoobi,1922,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,21 days,21,Cardiovascular,Macromolecules,Haemoglobin,g dl,7,1.58,0.79,4,5.39,0.18,0.09,4,8,6.39,-0.224707273,-0.224707273,0.079280106,,
Yaghoobi,1923,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,14 days,14,Immune function,Macromolecules,Neutrophil,%,5.5,1.4,0.7,4,9,2,1,4,6.5,10,0.430782916,0.430782916,0.175384615,,
Yaghoobi,1924,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,14 days,14,Immune function,Macromolecules,Neutrophil,%,5.5,1.4,0.7,4,11.66,3.04,1.52,4,6.5,12.66,0.66664524,0.66664524,0.257880666,,
Yaghoobi,1925,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,14 days,14,Immune function,Macromolecules,Neutrophil,%,5.5,1.4,0.7,4,14.33,3.04,1.52,4,6.5,15.33,0.858009516,0.858009516,0.22609564,,
Yaghoobi,1926,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,14 days,14,Immune function,Macromolecules,Neutrophil,%,5.5,1.4,0.7,4,15.5,1.4,0.7,4,6.5,16.5,0.931558204,0.931558204,0.105081585,,
Yaghoobi,1927,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,21 days,21,Immune function,Macromolecules,Neutrophil,%,6,1.14,0.57,4,10.5,3.82,1.91,4,7,11.5,0.496436886,0.496436886,0.363640373,,
Yaghoobi,1928,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,21 days,21,Immune function,Macromolecules,Neutrophil,%,6,1.14,0.57,4,14,3.64,1.82,4,7,15,0.762140052,0.762140052,0.267240952,,
Yaghoobi,1929,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,21 days,21,Immune function,Macromolecules,Neutrophil,%,6,1.14,0.57,4,19,2,1,4,7,20,1.049822124,1.049822124,0.096414286,,
Yaghoobi,1930,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,21 days,21,Immune function,Macromolecules,Neutrophil,%,6,1.14,0.57,4,21.66,3.04,1.52,4,7,22.66,1.174691107,1.174691107,0.148373686,,
Martinez-Paz,1931,89,2013,Genotoxic effects of environmental endocrine disruptors on the aquatic insect Chironomus riparius evaluated using the comet assay,Mutation Research/Genetic Toxicology and Environmental Mutagenesis,Invertebrate,Insects,harlequin fly,Chironomus riparius,Chironomus thummi,Larvae,NA,0,,,wild,20,0.5,mg l,500,24 h,1,Abnormality & damage,Cellular,DNA damage,%,1,0.398371686,0.23,3,3.63,1.073871501,0.62,3,2,4.63,0.839409688,-0.839409688,0.109473758,,https://www.sciencedirect.com/science/article/pii/S1383571813002647
Martinez-Paz,1932,89,2013,,Mutation Research/Genetic Toxicology and Environmental Mutagenesis,Invertebrate,Insects,harlequin fly,Chironomus riparius,Chironomus thummi,Larvae,NA,0,,,wild,20,3,mg l,3000,24 h,1,Abnormality & damage,Cellular,DNA damage,%,1,0.398371686,0.23,3,3.33,0.866025404,0.5,3,2,4.33,0.772420361,-0.772420361,0.084186721,,
Martinez-Paz,1933,89,2013,,Mutation Research/Genetic Toxicology and Environmental Mutagenesis,Invertebrate,Insects,harlequin fly,Chironomus riparius,Chironomus thummi,Larvae,NA,0,,,wild,20,0.5,mg l,500,96 h,4,Abnormality & damage,Cellular,DNA damage,%,1,0.381051178,0.22,3,2.92,0.935307436,0.54,3,2,3.92,0.672944473,-0.672944473,0.098587755,,
Martinez-Paz,1934,89,2013,,Mutation Research/Genetic Toxicology and Environmental Mutagenesis,Invertebrate,Insects,harlequin fly,Chironomus riparius,Chironomus thummi,Larvae,NA,0,,,wild,20,3,mg l,3000,96 h,4,Abnormality & damage,Cellular,DNA damage,%,1,0.381051178,0.22,3,3.25,0.81406388,0.47,3,2,4.25,0.753771802,-0.753771802,0.076176471,,
Ebenezer,1935,90,2013,Quantification of the Sub-lethal Toxicity of Metals and Endocrine-disrupting Chemicals to the Marine Green Microalga Tetraselmis suecica,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,0.5,mg l,500,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,5.56087,0.02173913,0.01537189,2,6.847826,6.56087,-0.042808014,-0.042808014,3.60E-05,,https://www.researchgate.net/profile/Vinitha_Ebenezer/publication/256847702_Quantification_of_the_Sub-lethal_Toxicity_of_Metals_and_Endocrine-disrupting_Chemicals_to_the_Marine_Green_Microalga_Tetraselmis_suecica/links/02e7e524010425b6ef000000.pdf
Ebenezer,1936,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,1,mg l,1000,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,4.978261,0.04347826,0.03074377,2,6.847826,5.978261,-0.135801507,-0.135801507,0.000158103,,
Ebenezer,1937,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,2.5,mg l,2500,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,4.5,0.04347826,0.03074377,2,6.847826,5.5,-0.219183137,-0.219183137,0.000171851,,
Ebenezer,1938,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,7.5,mg l,7500,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,4.217391,0.04347826,0.03074377,2,6.847826,5.217391,-0.271933761,-0.271933761,0.000181159,,
Ebenezer,1939,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,15,mg l,15000,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,3.565217,0.2173913,0.15371887,2,6.847826,4.565217,-0.405465181,-0.405465181,0.005175984,,
Ebenezer,1940,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,25,mg l,25000,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,0,0,0,2,6.847826,1,-1.92393123,-1.92393123,0,no variation,
Ebenezer,1941,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,50,mg l,50000,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,0,0,0,2,6.847826,1,-1.92393123,-1.92393123,0,no variation,
Ebenezer,1942,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,75,mg l,75000,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,0,0,0,2,6.847826,1,-1.92393123,-1.92393123,0,no variation,
Ebenezer,1943,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,100,mg l,100000,72 h,3,Growth,Cellular,Cell count,log(n ml),5.847826,0,0,2,0,0,0,2,6.847826,1,-1.92393123,-1.92393123,0,no variation,
Ebenezer,1944,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,0.5,mg l,500,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,1.9565217,0.06521739,0.04611566,2,3.1086957,2.9565217,-0.050189773,-0.050189773,0.001935485,,
Ebenezer,1945,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,1,mg l,1000,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,1.8695652,0.13043478,0.09223132,2,3.1086957,2.8695652,-0.080042729,-0.080042729,0.004180602,,
Ebenezer,1946,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,2.5,mg l,2500,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,1.5217391,0.04347826,0.03074377,2,3.1086957,2.5217391,-0.209254467,-0.209254467,0.001590988,,
Ebenezer,1947,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,7.5,mg l,7500,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,1.3478261,0,0,2,3.1086957,2.3478261,-0.280713413,-0.280713413,0.001216175,,
Ebenezer,1948,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,15,mg l,15000,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,1.3478261,0,0,2,3.1086957,2.3478261,-0.280713413,-0.280713413,0.001216175,,
Ebenezer,1949,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,25,mg l,25000,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,0.1086957,0,0,2,3.1086957,1.1086957,-1.03101897,-1.03101897,0.001216175,,
Ebenezer,1950,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,50,mg l,50000,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,0,0,0,2,3.1086957,1,-1.134203249,-1.134203249,0.001216175,,
Ebenezer,1951,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,75,mg l,75000,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,0,0,0,2,3.1086957,1,-1.134203249,-1.134203249,0.001216175,,
Ebenezer,1952,90,2013,,Fisheries and Aquatic Sciences,Autotroph,Phytoplankton,,Tetraselmis suecica,Tetraselmis suecica,NA,NA,0,,,captive,20,100,mg l,100000,72 h,3,Plant-specific,Cellular,Chlorophyll a,ug l,2.1086957,0.08695652,0.06148755,2,0,0,0,2,3.1086957,1,-1.134203249,-1.134203249,0.001216175,,
Castritsi-Catharios,1953,91,2013,Toxicity effects of bisphenol A to the nauplii of the brine shrimp Artemia franciscana,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,20,mg l,20000,48 h,2,Growth,Organism,Body size,mm,1.0041322,,,1,0.9214876,,,1,2.0041322,1.9214876,-0.042111471,-0.042111471,0,no variation,https://www.researchgate.net/profile/Jean_Castritsi-Catharios/publication/286320707_Toxicity_effects_of_bisphenol_A_to_the_nauplii_of_the_brine_shrimp_Artemia_franciscana/links/568c282008aeb488ea2fb376/Toxicity-effects-of-bisphenol-A-to-the-nauplii-of-the-brine-shrimp-Artemia-franciscana.pdf
Castritsi-Catharios,1954,91,2013,,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,30,mg l,30000,48 h,2,Growth,Organism,Body size,mm,1.0041322,,,1,0.8553719,,,1,2.0041322,1.8553719,-0.077125988,-0.077125988,0,no variation,
Castritsi-Catharios,1955,91,2013,,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,40,mg l,40000,48 h,2,Growth,Organism,Body size,mm,1.0041322,,,1,0.7520661,,,1,2.0041322,1.7520661,-0.134415429,-0.134415429,0,no variation,
Castritsi-Catharios,1956,91,2013,,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,50,mg l,50000,48 h,2,Growth,Organism,Body size,mm,1.0041322,,,1,0.7066116,,,1,2.0041322,1.7066116,-0.160701265,-0.160701265,0,no variation,
Castritsi-Catharios,1957,91,2013,,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,20,mg l,20000,48 h,2,Survival,Organism,Survival,%,100,,,1,85.7142857,,,1,101,86.7142857,-0.152501875,-0.152501875,0,no variation,
Castritsi-Catharios,1958,91,2013,,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,30,mg l,30000,48 h,2,Survival,Organism,Survival,%,100,,,1,64.4599303,,,1,101,65.4599303,-0.433682313,-0.433682313,0,no variation,
Castritsi-Catharios,1959,91,2013,,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,40,mg l,40000,48 h,2,Survival,Organism,Survival,%,100,,,1,27.1777003,,,1,101,28.1777003,-1.276589621,-1.276589621,0,no variation,
Castritsi-Catharios,1960,91,2013,,Journal of Biological Research-Thessaloniki,Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,25,50,mg l,50000,48 h,2,Survival,Organism,Survival,%,100,,,1,11.1498258,,,1,101,12.1498258,-2.117805685,-2.117805685,0,no variation,
Ekonomou,1961,92,2019,Mortality and Effect on Growth of Artemia franciscana Exposed to Two Common Organic Pollutants,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,3,ppm,3000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.76,0.03,,3,1.78,1.76,-0.011299555,-0.011299555,0.00047008,,https://www.mdpi.com/2073-4441/11/8/1614/htm
Ekonomou,1962,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,5,ppm,5000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.75,0.05,,3,1.78,1.75,-0.016997576,-0.016997576,0.000775816,,
Ekonomou,1963,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,8,ppm,8000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.72,0.03,,3,1.78,1.72,-0.034289073,-0.034289073,0.000474044,,
Ekonomou,1964,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,10,ppm,10000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.71,0.04,,3,1.78,1.71,-0.040119994,-0.040119994,0.000611516,,
Ekonomou,1965,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,15,ppm,15000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.7,0.05,,3,1.78,1.7,-0.045985113,-0.045985113,0.000789822,,
Ekonomou,1966,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,20,ppm,20000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.7,0.04,,3,1.78,1.7,-0.045985113,-0.045985113,0.000613351,,
Ekonomou,1967,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,25,ppm,25000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.68,0.05,,3,1.78,1.68,-0.057819571,-0.057819571,0.000795657,,
Ekonomou,1968,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,35,ppm,35000,24 h,1,Growth,Organism,Body size,mm,0.78,0.04,,3,0.68,0.05,,3,1.78,1.68,-0.057819571,-0.057819571,0.000795657,,
Ekonomou,1969,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,3,ppm,3000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.82,0.06,,3,1.83,1.82,-0.005479466,-0.005479466,0.001315078,,
Ekonomou,1970,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,5,ppm,5000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.8,0.05,,3,1.83,1.8,-0.016529302,-0.016529302,0.001118701,,
Ekonomou,1971,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,8,ppm,8000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.77,0.05,,3,1.83,1.77,-0.03333642,-0.03333642,0.001126547,,
Ekonomou,1972,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,10,ppm,10000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.74,0.04,,3,1.83,1.74,-0.050430854,-0.050430854,0.000962251,,
Ekonomou,1973,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,15,ppm,15000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.72,0.05,,3,1.83,1.72,-0.061991676,-0.061991676,0.001140234,,
Ekonomou,1974,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,20,ppm,20000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.72,0.05,,3,1.83,1.72,-0.061991676,-0.061991676,0.001140234,,
Ekonomou,1975,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,25,ppm,25000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.71,0.07,,3,1.83,1.71,-0.067822596,-0.067822596,0.001610903,,
Ekonomou,1976,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,35,ppm,35000,48 h,2,Growth,Organism,Body size,mm,0.83,0.06,,3,0.71,0.06,,3,1.83,1.71,-0.067822596,-0.067822596,0.001357492,,
Ekonomou,1977,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,3,ppm,3000,72 h,3,Growth,Organism,Body size,mm,0.93,0.06,,3,0.92,0.06,,3,1.93,1.92,-0.005194817,-0.005194817,0.001246762,,
Ekonomou,1978,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,5,ppm,5000,72 h,3,Growth,Organism,Body size,mm,0.93,0.06,,3,0.89,0.05,,3,1.93,1.89,-0.020943174,-0.020943174,0.001062679,,
Ekonomou,1979,92,2019,,"Water, Air, & Soil Pollution",Invertebrate,Crustaceans,brine shrimp,Artemia franciscana,Artemia franciscana,Larvae,NA,0,,,captive,,8,ppm,8000,72 h,3,Growth,Organism,Body size,mm,0.93,0.06,,3,0.87,0.05,,3,1.93,1.87,-0.031581572,-0.031581572,0.001067394,,
